X,Z,Y
-0.5102,0.69796,6.2869
-0.5102,0.70816,6.3032
-0.5102,0.71837,6.3192
-0.5102,0.72857,6.335
-0.5102,0.73878,6.3506
-0.5102,0.74898,6.3659
-0.5102,0.75918,6.3811
-0.5102,0.76939,6.3961
-0.5102,0.77959,6.4108
-0.5102,0.7898,6.4254
-0.5102,0.8,6.4398
-0.46939,0.3,5.3412
-0.46939,0.3102,5.3787
-0.46939,0.32041,5.4149
-0.46939,0.33061,5.45
-0.46939,0.34082,5.4841
-0.46939,0.35102,5.5171
-0.46939,0.36122,5.5492
-0.46939,0.37143,5.5804
-0.46939,0.38163,5.6108
-0.46939,0.39184,5.6403
-0.46939,0.40204,5.6691
-0.46939,0.41224,5.6972
-0.46939,0.42245,5.7246
-0.46939,0.43265,5.7513
-0.46939,0.44286,5.7774
-0.46939,0.45306,5.8029
-0.46939,0.46327,5.8279
-0.46939,0.47347,5.8523
-0.46939,0.48367,5.8762
-0.46939,0.49388,5.8995
-0.46939,0.50408,5.9225
-0.46939,0.51429,5.9449
-0.46939,0.52449,5.9669
-0.46939,0.53469,5.9885
-0.46939,0.5449,6.0097
-0.46939,0.5551,6.0304
-0.46939,0.56531,6.0508
-0.46939,0.57551,6.0709
-0.46939,0.58571,6.0906
-0.46939,0.59592,6.1099
-0.46939,0.60612,6.1289
-0.46939,0.61633,6.1476
-0.46939,0.62653,6.166
-0.46939,0.63673,6.1841
-0.46939,0.64694,6.2019
-0.46939,0.65714,6.2194
-0.46939,0.66735,6.2367
-0.46939,0.67755,6.2537
-0.46939,0.68776,6.2704
-0.46939,0.69796,6.2869
-0.46939,0.70816,6.3032
-0.46939,0.71837,6.3192
-0.46939,0.72857,6.335
-0.46939,0.73878,6.3506
-0.46939,0.74898,6.3659
-0.46939,0.75918,6.3811
-0.46939,0.76939,6.3961
-0.46939,0.77959,6.4108
-0.46939,0.7898,6.4254
-0.46939,0.8,6.4398
-0.42857,0.3,5.3412
-0.42857,0.3102,5.3787
-0.42857,0.32041,5.4149
-0.42857,0.33061,5.45
-0.42857,0.34082,5.4841
-0.42857,0.35102,5.5171
-0.42857,0.36122,5.5492
-0.42857,0.37143,5.5804
-0.42857,0.38163,5.6108
