X,Z,Y
-0.63265,0.43776,41.093
-0.63265,0.45714,41.836
-0.63265,0.47653,42.53
-0.63265,0.49592,43.179
-0.63265,0.51531,43.785
-0.63265,0.53469,44.352
-0.63265,0.55408,44.881
-0.63265,0.57347,45.376
-0.63265,0.59286,45.838
-0.63265,0.61224,46.27
-0.63265,0.63163,46.673
-0.63265,0.65102,47.05
-0.63265,0.67041,47.402
-0.63265,0.6898,47.731
-0.63265,0.70918,48.039
-0.63265,0.72857,48.326
-0.63265,0.74796,48.595
-0.63265,0.76735,48.846
-0.63265,0.78673,49.08
-0.63265,0.80612,49.299
-0.63265,0.82551,49.504
-0.63265,0.8449,49.695
-0.63265,0.86429,49.874
-0.63265,0.88367,50.041
-0.63265,0.90306,50.197
-0.63265,0.92245,50.343
-0.63265,0.94184,50.479
-0.63265,0.96122,50.606
-0.63265,0.98061,50.725
-0.63265,1,50.836
-0.59184,0.05,8.454
-0.59184,0.069388,11.354
-0.59184,0.088776,14.064
-0.59184,0.10816,16.596
-0.59184,0.12755,18.962
-0.59184,0.14694,21.173
-0.59184,0.16633,23.238
-0.59184,0.18571,25.168
-0.59184,0.2051,26.972
-0.59184,0.22449,28.657
-0.59184,0.24388,30.232
-0.59184,0.26327,31.703
-0.59184,0.28265,33.078
-0.59184,0.30204,34.363
-0.59184,0.32143,35.563
-0.59184,0.34082,36.684
-0.59184,0.3602,37.732
-0.59184,0.37959,38.712
-0.59184,0.39898,39.627
-0.59184,0.41837,40.482
-0.59184,0.43776,41.281
-0.59184,0.45714,42.027
-0.59184,0.47653,42.725
-0.59184,0.49592,43.376
-0.59184,0.51531,43.985
-0.59184,0.53469,44.554
-0.59184,0.55408,45.086
-0.59184,0.57347,45.583
-0.59184,0.59286,46.047
-0.59184,0.61224,46.481
-0.59184,0.63163,46.886
-0.59184,0.65102,47.265
-0.59184,0.67041,47.619
-0.59184,0.6898,47.949
-0.59184,0.70918,48.258
-0.59184,0.72857,48.547
-0.59184,0.74796,48.817
-0.59184,0.76735,49.069
-0.59184,0.78673,49.304
-0.59184,0.80612,49.524
-0.59184,0.82551,49.73
-0.59184,0.8449,49.922
-0.59184,0.86429,50.102
-0.59184,0.88367,50.269
-0.59184,0.90306,50.426
-0.59184,0.92245,50.573
-0.59184,0.94184,50.709
-0.59184,0.96122,50.837
-0.59184,0.98061,50.957
-0.59184,1,51.068
-0.55102,0.05,8.5116
-0.55102,0.069388,11.431
-0.55102,0.088776,14.16
-0.55102,0.10816,16.709
-0.55102,0.12755,19.091
-0.55102,0.14694,21.317
-0.55102,0.16633,23.397
-0.55102,0.18571,25.34
-0.55102,0.2051,27.156
-0.55102,0.22449,28.852
-0.55102,0.24388,30.438
-0.55102,0.26327,31.919
-0.55102,0.28265,33.303
-0.55102,0.30204,34.597
-0.55102,0.32143,35.805
-0.55102,0.34082,36.934
-0.55102,0.3602,37.99
-0.55102,0.37959,38.975
-0.55102,0.39898,39.897
-0.55102,0.41837,40.757
-0.55102,0.43776,41.562
-0.55102,0.45714,42.313
-0.55102,0.47653,43.016
-0.55102,0.49592,43.672
-0.55102,0.51531,44.285
-0.55102,0.53469,44.858
-0.55102,0.55408,45.393
-0.55102,0.57347,45.893
-0.55102,0.59286,46.361
-0.55102,0.61224,46.797
-0.55102,0.63163,47.205
-0.55102,0.65102,47.587
-0.55102,0.67041,47.943
-0.55102,0.6898,48.276
-0.55102,0.70918,48.587
-0.55102,0.72857,48.878
-0.55102,0.74796,49.149
-0.55102,0.76735,49.403
-0.55102,0.78673,49.64
-0.55102,0.80612,49.862
-0.55102,0.82551,50.069
-0.55102,0.8449,50.262
-0.55102,0.86429,50.443
-0.55102,0.88367,50.612
-0.55102,0.90306,50.77
-0.55102,0.92245,50.917
-0.55102,0.94184,51.055
-0.55102,0.96122,51.184
-0.55102,0.98061,51.304
-0.55102,1,51.416
-0.5102,0.05,8.5883
-0.5102,0.069388,11.535
-0.5102,0.088776,14.287
-0.5102,0.10816,16.86
-0.5102,0.12755,19.263
-0.5102,0.14694,21.509
-0.5102,0.16633,23.608
-0.5102,0.18571,25.568
-0.5102,0.2051,27.401
-0.5102,0.22449,29.113
-0.5102,0.24388,30.712
-0.5102,0.26327,32.207
-0.5102,0.28265,33.604
-0.5102,0.30204,34.909
-0.5102,0.32143,36.128
-0.5102,0.34082,37.267
-0.5102,0.3602,38.332
-0.5102,0.37959,39.327
-0.5102,0.39898,40.257
-0.5102,0.41837,41.125
-0.5102,0.43776,41.937
-0.5102,0.45714,42.695
-0.5102,0.47653,43.404
-0.5102,0.49592,44.066
-0.5102,0.51531,44.684
-0.5102,0.53469,45.262
-0.5102,0.55408,45.803
-0.5102,0.57347,46.307
-0.5102,0.59286,46.779
-0.5102,0.61224,47.219
-0.5102,0.63163,47.631
-0.5102,0.65102,48.016
-0.5102,0.67041,48.375
-0.5102,0.6898,48.711
-0.5102,0.70918,49.025
-0.5102,0.72857,49.319
-0.5102,0.74796,49.593
-0.5102,0.76735,49.849
-0.5102,0.78673,50.088
-0.5102,0.80612,50.311
-0.5102,0.82551,50.52
-0.5102,0.8449,50.716
-0.5102,0.86429,50.898
-0.5102,0.88367,51.068
-0.5102,0.90306,51.228
-0.5102,0.92245,51.376
-0.5102,0.94184,51.515
-0.5102,0.96122,51.645
-0.5102,0.98061,51.767
-0.5102,1,51.88
-0.46939,0.05,8.6843
-0.46939,0.069388,11.663
-0.46939,0.088776,14.447
-0.46939,0.10816,17.048
-0.46939,0.12755,19.478
-0.46939,0.14694,21.749
-0.46939,0.16633,23.871
-0.46939,0.18571,25.854
-0.46939,0.2051,27.707
-0.46939,0.22449,29.438
-0.46939,0.24388,31.055
-0.46939,0.26327,32.567
-0.46939,0.28265,33.979
-0.46939,0.30204,35.299
-0.46939,0.32143,36.532
-0.46939,0.34082,37.684
-0.46939,0.3602,38.76
-0.46939,0.37959,39.766
-0.46939,0.39898,40.706
-0.46939,0.41837,41.584
-0.46939,0.43776,42.405
-0.46939,0.45714,43.172
-0.46939,0.47653,43.888
-0.46939,0.49592,44.558
-0.46939,0.51531,45.183
-0.46939,0.53469,45.768
-0.46939,0.55408,46.314
-0.46939,0.57347,46.825
-0.46939,0.59286,47.301
-0.46939,0.61224,47.747
-0.46939,0.63163,48.163
-0.46939,0.65102,48.552
-0.46939,0.67041,48.916
-0.46939,0.6898,49.256
-0.46939,0.70918,49.573
-0.46939,0.72857,49.869
-0.46939,0.74796,50.147
-0.46939,0.76735,50.405
-0.46939,0.78673,50.647
-0.46939,0.80612,50.873
-0.46939,0.82551,51.085
-0.46939,0.8449,51.282
-0.46939,0.86429,51.467
-0.46939,0.88367,51.639
-0.46939,0.90306,51.8
-0.46939,0.92245,51.95
-0.46939,0.94184,52.091
-0.46939,0.96122,52.222
-0.46939,0.98061,52.345
-0.46939,1,52.46
-0.42857,0.05,8.7994
-0.42857,0.069388,11.818
-0.42857,0.088776,14.639
-0.42857,0.10816,17.274
-0.42857,0.12755,19.737
-0.42857,0.14694,22.038
-0.42857,0.16633,24.188
-0.42857,0.18571,26.197
-0.42857,0.2051,28.074
-0.42857,0.22449,29.828
-0.42857,0.24388,31.467
-0.42857,0.26327,32.998
-0.42857,0.28265,34.429
-0.42857,0.30204,35.767
-0.42857,0.32143,37.016
-0.42857,0.34082,38.183
-0.42857,0.3602,39.274
-0.42857,0.37959,40.293
-0.42857,0.39898,41.246
-0.42857,0.41837,42.136
-0.42857,0.43776,42.967
-0.42857,0.45714,43.744
-0.42857,0.47653,44.47
-0.42857,0.49592,45.149
-0.42857,0.51531,45.782
-0.42857,0.53469,46.375
-0.42857,0.55408,46.928
-0.42857,0.57347,47.445
-0.42857,0.59286,47.928
-0.42857,0.61224,48.38
-0.42857,0.63163,48.802
-0.42857,0.65102,49.196
-0.42857,0.67041,49.564
-0.42857,0.6898,49.908
-0.42857,0.70918,50.23
-0.42857,0.72857,50.531
-0.42857,0.74796,50.811
-0.42857,0.76735,51.074
-0.42857,0.78673,51.319
-0.42857,0.80612,51.548
-0.42857,0.82551,51.762
-0.42857,0.8449,51.962
-0.42857,0.86429,52.149
-0.42857,0.88367,52.323
-0.42857,0.90306,52.487
-0.42857,0.92245,52.639
-0.42857,0.94184,52.781
-0.42857,0.96122,52.914
-0.42857,0.98061,53.039
-0.42857,1,53.155
-0.38776,0.05,8.9337
-0.38776,0.069388,11.998
-0.38776,0.088776,14.862
-0.38776,0.10816,17.538
-0.38776,0.12755,20.038
-0.38776,0.14694,22.374
-0.38776,0.16633,24.557
-0.38776,0.18571,26.597
-0.38776,0.2051,28.502
-0.38776,0.22449,30.283
-0.38776,0.24388,31.947
-0.38776,0.26327,33.502
-0.38776,0.28265,34.955
-0.38776,0.30204,36.312
-0.38776,0.32143,37.581
-0.38776,0.34082,38.766
-0.38776,0.3602,39.874
-0.38776,0.37959,40.908
-0.38776,0.39898,41.875
-0.38776,0.41837,42.779
-0.38776,0.43776,43.623
-0.38776,0.45714,44.412
-0.38776,0.47653,45.149
-0.38776,0.49592,45.838
-0.38776,0.51531,46.481
-0.38776,0.53469,47.082
-0.38776,0.55408,47.644
-0.38776,0.57347,48.169
-0.38776,0.59286,48.66
-0.38776,0.61224,49.118
-0.38776,0.63163,49.547
-0.38776,0.65102,49.947
-0.38776,0.67041,50.321
-0.38776,0.6898,50.67
-0.38776,0.70918,50.997
-0.38776,0.72857,51.302
-0.38776,0.74796,51.587
-0.38776,0.76735,51.853
-0.38776,0.78673,52.102
-0.38776,0.80612,52.335
