X,Z,Y
20.102,0.35102,7.6165
20.102,0.36122,7.6486
20.102,0.37143,7.6798
20.102,0.38163,7.7102
20.102,0.39184,7.7397
20.102,0.40204,7.7685
20.102,0.41224,7.7966
20.102,0.42245,7.824
20.102,0.43265,7.8507
20.102,0.44286,7.8768
20.102,0.45306,7.9023
20.102,0.46327,7.9273
20.102,0.47347,7.9517
20.102,0.48367,7.9756
20.102,0.49388,7.999
20.102,0.50408,8.0219
20.102,0.51429,8.0443
20.102,0.52449,8.0663
20.102,0.53469,8.0879
20.102,0.5449,8.1091
20.102,0.5551,8.1298
20.102,0.56531,8.1502
20.102,0.57551,8.1703
20.102,0.58571,8.19
20.102,0.59592,8.2093
20.102,0.60612,8.2283
20.102,0.61633,8.247
20.102,0.62653,8.2654
20.102,0.63673,8.2835
20.102,0.64694,8.3013
20.102,0.65714,8.3188
20.102,0.66735,8.3361
20.102,0.67755,8.3531
20.102,0.68776,8.3698
20.102,0.69796,8.3863
20.102,0.70816,8.4026
20.102,0.71837,8.4186
20.102,0.72857,8.4344
20.102,0.73878,8.45
20.102,0.74898,8.4653
20.102,0.75918,8.4805
20.102,0.76939,8.4955
20.102,0.77959,8.5102
20.102,0.7898,8.5248
20.102,0.8,8.5392
20.612,0.3,7.5018
20.612,0.3102,7.5392
20.612,0.32041,7.5755
20.612,0.33061,7.6106
20.612,0.34082,7.6446
20.612,0.35102,7.6777
20.612,0.36122,7.7098
20.612,0.37143,7.741
20.612,0.38163,7.7713
20.612,0.39184,7.8009
20.612,0.40204,7.8297
20.612,0.41224,7.8577
20.612,0.42245,7.8851
20.612,0.43265,7.9119
20.612,0.44286,7.938
20.612,0.45306,7.9635
20.612,0.46327,7.9884
20.612,0.47347,8.0128
20.612,0.48367,8.0367
20.612,0.49388,8.0601
20.612,0.50408,8.083
20.612,0.51429,8.1054
20.612,0.52449,8.1274
20.612,0.53469,8.149
20.612,0.5449,8.1702
20.612,0.5551,8.191
20.612,0.56531,8.2114
20.612,0.57551,8.2314
20.612,0.58571,8.2511
20.612,0.59592,8.2704
20.612,0.60612,8.2895
20.612,0.61633,8.3082
20.612,0.62653,8.3265
20.612,0.63673,8.3446
20.612,0.64694,8.3624
20.612,0.65714,8.38
20.612,0.66735,8.3972
20.612,0.67755,8.4142
20.612,0.68776,8.431
20.612,0.69796,8.4475
20.612,0.70816,8.4637
20.612,0.71837,8.4797
20.612,0.72857,8.4955
20.612,0.73878,8.5111
20.612,0.74898,8.5265
20.612,0.75918,8.5416
20.612,0.76939,8.5566
20.612,0.77959,8.5713
20.612,0.7898,8.5859
20.612,0.8,8.6003
21.122,0.3,7.5614
21.122,0.3102,7.5989
21.122,0.32041,7.6351
21.122,0.33061,7.6702
21.122,0.34082,7.7043
21.122,0.35102,7.7373
21.122,0.36122,7.7694
21.122,0.37143,7.8006
21.122,0.38163,7.831
21.122,0.39184,7.8605
21.122,0.40204,7.8893
21.122,0.41224,7.9174
21.122,0.42245,7.9448
21.122,0.43265,7.9715
21.122,0.44286,7.9976
21.122,0.45306,8.0231
21.122,0.46327,8.0481
21.122,0.47347,8.0725
21.122,0.48367,8.0963
21.122,0.49388,8.1197
21.122,0.50408,8.1426
21.122,0.51429,8.1651
21.122,0.52449,8.1871
21.122,0.53469,8.2087
21.122,0.5449,8.2298
21.122,0.5551,8.2506
21.122,0.56531,8.271
21.122,0.57551,8.291
21.122,0.58571,8.3107
21.122,0.59592,8.3301
21.122,0.60612,8.3491
21.122,0.61633,8.3678
21.122,0.62653,8.3862
21.122,0.63673,8.4043
21.122,0.64694,8.4221
21.122,0.65714,8.4396
21.122,0.66735,8.4569
21.122,0.67755,8.4739
21.122,0.68776,8.4906
21.122,0.69796,8.5071
21.122,0.70816,8.5234
21.122,0.71837,8.5394
21.122,0.72857,8.5552
21.122,0.73878,8.5708
21.122,0.74898,8.5861
21.122,0.75918,8.6013
21.122,0.76939,8.6162
21.122,0.77959,8.631
21.122,0.7898,8.6455
21.122,0.8,8.6599
21.633,0.3,7.6196
21.633,0.3102,7.6571
21.633,0.32041,7.6933
21.633,0.33061,7.7284
21.633,0.34082,7.7625
21.633,0.35102,7.7955
21.633,0.36122,7.8276
21.633,0.37143,7.8588
21.633,0.38163,7.8892
21.633,0.39184,7.9187
21.633,0.40204,7.9475
21.633,0.41224,7.9756
21.633,0.42245,8.003
21.633,0.43265,8.0297
21.633,0.44286,8.0558
